what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1449162332750
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1449162332750
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1449162332751
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1449162332751
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1449162332752
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1449162332752
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1449162332753
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1449162332753
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1449162332754
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1449162332755
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1449162332797
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1449162332797
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1449162332798
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1449162332799
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1449162332799
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1449162332800
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1449162332800
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1449162332801
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1449162332801
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1449162332801
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1449162332802
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1449162332802
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1449162332803
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1449162332803
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1449162332803
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1449162332804
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1449162332804
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1449162332804
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1449162332805
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1449162332805
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1449162332806
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1449162332807
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1449162332807
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1449162332808
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1449162332809
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1449162332810
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1449162332810
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1449162332810
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1449162332811
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1449162332812
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1449162332813
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1449162332813
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1449162332814
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1449162332815
started,bundle,es.ucm.gaia.colibristudio.LibraryPool,1.0.0,"es.ucm.gaia.colibristudio.LibraryPool",1449162332841
started,bundle,es.ucm.gaia.colibristudio.ViewCaseDesigner,1.0.0,"es.ucm.gaia.colibristudio.ViewCaseDesigner",1449162332842
started,bundle,es.ucm.gaia.colibristudio.ViewColoursInfo,1.0.0,"es.ucm.gaia.colibristudio.ViewColoursInfo",1449162332842
started,bundle,es.ucm.gaia.colibristudio.ViewSimilarity,1.0.0,"es.ucm.gaia.colibristudio.ViewSimilarity",1449162332843
started,bundle,es.ucm.gaia.colibristudio.ViewTemplateEditor,1.0.0,"es.ucm.gaia.colibristudio.ViewTemplateEditor",1449162332843
os,sysinfo,,,"win32",1449162332847
arch,sysinfo,,,"x86_64",1449162332847
ws,sysinfo,,,"win32",1449162332847
locale,sysinfo,,,"pt_BR",1449162332847
processors,sysinfo,,,"4",1449162332847
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1449162332847
java.runtime.version,sysinfo,,,"1.8.0_66-b18",1449162332847
java.specification.name,sysinfo,,,"Java Platform API Specification",1449162332847
java.specification.vendor,sysinfo,,,"Oracle Corporation",1449162332847
java.specification.version,sysinfo,,,"1.8",1449162332847
java.vendor,sysinfo,,,"Oracle Corporation",1449162332847
java.version,sysinfo,,,"1.8.0_66",1449162332847
java.vm.info,sysinfo,,,"mixed mode",1449162332847
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1449162332847
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1449162332847
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1449162332847
java.vm.specification.version,sysinfo,,,"1.8",1449162332847
java.vm.vendor,sysinfo,,,"Oracle Corporation",1449162332847
java.vm.version,sysinfo,,,"25.66-b18",1449162332847
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1449162332881
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1449162332903
started,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1449162333491
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1449162333764
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1449162333841
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1449162333991
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1449162334150
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1449162334775
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1449162334775
