what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166949148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166949175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166954659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166954682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166958487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166958513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166960312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166960348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166961705
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1449166964319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1449166965224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1449166966774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166971859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166972876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166973712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166976099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166976154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166976302
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1449166976315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166979757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166983250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166983299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166985476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166987854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166999947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449166999996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167001294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167001324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167006956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167006981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167011755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167011778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167018789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167018813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167020862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167020886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167028202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167028224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167039311
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1449167039334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167043112
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1449167050182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167112457
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.eof",1449167124371
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.eof",1449167124771
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1449167125282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167125721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167126254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167126640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167126980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167127347
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167127696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167128394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167129109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167129465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167129990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167130652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167131046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167131425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167131782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167132295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167132658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449167133028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1449167136490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1449167137738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1449167139281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1449167140346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1449167142914
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAutomatically",1449167145874
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1449167147864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167149787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167157245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167157300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167157397
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1449167157408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167161110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167170185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167170215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167187271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167187298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167192388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167192416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167203196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167203220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167209001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167209027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167213157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167213180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167218672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167218699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167221274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167221302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167225207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167225231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167226857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167226883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167229819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167229841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167238903
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1449167239972
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1449167253554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167254834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167256270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167256921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167264153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167264211
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167264311
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1449167264323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167266559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167274861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167274888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167278904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167278928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167282741
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167282768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167284498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167284522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167287542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167287564
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167290978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167291002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167297031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167297055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167344862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167344889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167354076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167354096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167357545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167357570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167368571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167368590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167383760
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1449167442362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167545313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167758961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167768373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167778777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167831638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167831837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1449167841180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167843355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167847695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449167862833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449168908931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449168921503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449168925012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1449168931549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449168937624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449168937812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449168942399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449168943814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449168947623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449168949775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449168953676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449168953789
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavadocView",1449168953870
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavadocView",1449168953929
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1449168956082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1449168992011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1449168993778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1449169000987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1449169006683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169012236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169012428
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1449169018379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169020343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169021333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169022078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169023073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169023147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169023287
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1449169023302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169027546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169042441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169042493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169048311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169048343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169052788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169052815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169061304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169061333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169067672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169067701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169072126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169072154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169076062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169076086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169079982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169080009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169083438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169083465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169092032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169092058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169095142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169095168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169096380
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1449169098146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1449169099977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169107136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169107344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169113210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169114632
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1449169118366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1449169120470
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1449169123289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169124852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169129618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169129674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169129781
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1449169129797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169132707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169135259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169135284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169136740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169136768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169139706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169139730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169144764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169144791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449169148654
