what,kind,bundleId,bundleVersion,description,time
activated,view,es.ucm.gaia.colibristudio.ViewTemplateEditor,1.0.0,"viewpanel.views.SystemEditorView",1448931480200
activated,view,es.ucm.gaia.colibristudio.ViewTemplateEditor,1.0.0,"viewpanel.views.TemplateEditorView",1448931494366
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448931502579
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1448931502716
closed,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448931502716
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1448931507340
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1448931507523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931522403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931527742
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931536007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931537674
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1448931596729
error,log,,,"Unhandled event loop exception",1448931596813
error,log,,,"Unhandled event loop exception",1448931596823
error,log,,,"Unhandled event loop exception",1448931596987
error,log,,,"Unhandled event loop exception",1448931597076
error,log,,,"Unhandled event loop exception",1448931597090
error,log,,,"Unhandled event loop exception",1448931597101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931598802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931628851
activated,view,es.ucm.gaia.colibristudio.ViewTemplateEditor,1.0.0,"viewpanel.views.TemplateEditorView",1448931633158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931633267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931634769
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1448931634784
activated,view,es.ucm.gaia.colibristudio.ViewTemplateEditor,1.0.0,"viewpanel.views.TemplateEditorView",1448931638755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931638877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931641060
activated,view,es.ucm.gaia.colibristudio.ViewTemplateEditor,1.0.0,"viewpanel.views.SystemEditorView",1448931642143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931650679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931652166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931654774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931664407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931665205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931675641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931676284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931685258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931687216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931698331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931699495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931704197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931705125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931710326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931711091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931715499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931716503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931719305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931720162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931725335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1448931726364
